,Date,Opp,WL,TmScore,OppScore,FG,FGA,FG%,3P,Tm3PA,Tm3P%,TmFT,TmFTA,TmFT%,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,TmeFG%,TmTOV%,ORB%,TmFT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Home,Opponent_PlayOff,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
1256,1999-03-24,CHH,False,81,110,34,80,0.425,2,9,0.222,11,16,0.688,9,30,19,6,1,13,24,44,77,0.571,4,9,0.444,18,28,0.643,12,46,30,9,12,14,15,90.8,123.3,89.2,0.2,0.113,0.465,39.5,55.9,6.7,1.5,0.438,13.0,20.9,0.138,0.597,13.6,63.6,0.234,False,False,6.0,4.0,2.0,1,96.72,102.465,86.05,91.2,False
1257,1999-03-26,ATL,False,81,93,31,64,0.484,3,8,0.375,16,23,0.696,8,34,12,7,4,19,25,33,72,0.458,6,17,0.353,21,33,0.636,8,34,20,8,7,14,19,93.5,107.3,86.6,0.359,0.125,0.546,50.0,38.7,8.1,7.3,0.508,20.4,23.5,0.25,0.5,13.9,76.5,0.292,False,True,5.0,3.0,1.0,2,96.205,102.525,85.55,91.2,False
1258,1999-03-28,TOR,False,78,91,27,80,0.338,4,13,0.308,20,28,0.714,12,40,16,9,2,15,21,34,70,0.486,2,9,0.222,21,29,0.724,6,41,26,10,10,16,24,85.5,99.7,91.3,0.35,0.163,0.422,49.4,59.3,9.9,3.3,0.363,14.0,25.5,0.25,0.5,16.2,82.4,0.3,False,False,4.0,3.0,1.0,2,96.77000000000001,102.85999999999999,86.3,91.8,False
1259,1999-03-30,PHI,True,91,81,37,71,0.521,4,8,0.5,13,22,0.591,6,36,32,6,3,11,21,33,72,0.458,2,4,0.5,13,19,0.684,11,33,24,4,7,11,18,112.1,99.7,81.2,0.31,0.113,0.564,52.2,86.5,7.4,4.4,0.549,12.0,21.4,0.183,0.472,12.0,73.2,0.181,True,True,5.0,3.0,1.0,2,97.775,103.78500000000001,87.0,92.45,False
1260,1999-04-01,DET,False,75,107,33,75,0.44,3,11,0.273,6,11,0.545,10,35,20,6,2,17,21,42,70,0.6,7,17,0.412,16,28,0.571,3,36,38,13,6,11,14,85.7,122.3,87.5,0.147,0.147,0.47,49.3,60.6,6.9,3.8,0.46,17.6,23.3,0.08,0.65,11.8,89.3,0.229,False,True,5.0,3.0,1.0,2,96.82,104.54,86.35,93.3,False
1261,1999-04-02,ORL,False,68,115,29,77,0.377,1,9,0.111,9,21,0.429,10,27,20,10,1,16,22,44,74,0.595,4,12,0.333,23,29,0.793,11,50,31,14,1,15,17,76.0,128.6,89.5,0.273,0.117,0.394,35.1,69.0,11.2,1.6,0.383,15.6,20.4,0.117,0.622,14.7,60.7,0.311,True,True,5.0,3.0,1.0,1,96.22,105.58,85.75,94.15,False
1262,1999-04-04,VAN,True,88,87,35,73,0.479,5,16,0.313,13,20,0.65,11,38,29,8,3,12,25,28,61,0.459,3,5,0.6,28,38,0.737,8,32,19,5,4,9,21,111.9,110.6,78.7,0.274,0.219,0.538,54.3,82.9,10.2,5.4,0.514,12.8,31.4,0.178,0.484,10.4,77.1,0.459,True,False,5.0,3.0,2.0,2,96.14500000000001,106.465,85.45,94.65,False
1263,1999-04-06,CLE,False,89,96,31,74,0.419,4,13,0.308,23,25,0.92,8,36,17,7,4,15,23,35,69,0.507,4,9,0.444,22,32,0.688,6,36,30,7,5,15,23,99.1,106.8,89.8,0.338,0.176,0.524,50.0,54.8,7.8,6.7,0.446,15.0,21.1,0.311,0.536,15.3,82.4,0.319,False,False,5.0,3.0,2.0,2,96.16999999999999,106.98499999999999,85.4,95.05,False
1264,1999-04-07,IND,False,74,91,28,73,0.384,1,6,0.167,17,27,0.63,9,41,24,9,5,13,23,40,81,0.494,1,11,0.091,10,13,0.769,6,38,27,7,4,15,24,82.0,100.8,90.3,0.37,0.082,0.436,51.9,85.7,10.0,7.1,0.39,13.3,22.0,0.233,0.5,14.7,84.2,0.123,True,True,4.0,2.0,1.0,1,95.815,105.85499999999999,85.2,94.2,False
1265,1999-04-10,MIA,False,49,82,18,77,0.234,0,9,0.0,13,24,0.542,11,43,13,12,1,19,21,30,73,0.411,3,12,0.25,19,24,0.792,9,54,24,12,11,21,25,52.5,87.8,93.3,0.312,0.117,0.28,44.3,72.2,12.9,1.6,0.234,17.8,19.6,0.169,0.432,20.1,78.0,0.26,True,True,4.0,2.0,1.0,3,93.655,104.57000000000001,83.35,93.2,False
1266,1999-04-11,BOS,False,81,87,31,79,0.392,3,9,0.333,16,24,0.667,9,36,21,11,1,7,15,40,74,0.541,1,11,0.091,6,10,0.6,6,44,28,5,4,16,21,93.6,100.5,86.6,0.304,0.114,0.452,45.0,67.7,12.7,1.6,0.411,7.2,19.1,0.203,0.547,16.9,81.8,0.081,False,False,4.0,2.0,1.0,1,93.95,104.92,83.6,93.5,False
1267,1999-04-13,MIA,False,74,90,28,71,0.394,4,11,0.364,14,19,0.737,7,30,15,7,3,16,20,33,68,0.485,5,15,0.333,19,26,0.731,9,40,25,12,9,22,24,84.1,102.3,88.0,0.268,0.155,0.466,42.9,53.6,8.0,5.7,0.423,16.8,18.4,0.197,0.522,21.7,71.9,0.279,False,True,3.0,2.0,0.0,2,92.735,105.46000000000001,82.15,93.65,False
1268,1999-04-14,CLE,False,81,89,29,74,0.392,3,12,0.25,20,33,0.606,12,42,22,10,4,8,29,31,70,0.443,2,9,0.222,25,30,0.833,9,46,19,4,3,10,28,97.7,107.4,82.9,0.446,0.162,0.458,47.7,75.9,12.1,6.6,0.412,8.3,24.5,0.27,0.457,10.7,76.9,0.357,True,False,3.0,2.0,0.0,1,92.845,105.535,82.05,93.5,False
1269,1999-04-16,WAS,False,70,87,29,86,0.337,1,6,0.167,11,19,0.579,14,50,19,8,1,14,19,37,83,0.446,2,10,0.2,11,15,0.733,6,51,21,9,4,14,16,74.0,92.0,94.5,0.221,0.07,0.371,49.5,65.5,8.5,1.4,0.343,12.9,23.7,0.128,0.458,13.5,85.7,0.133,False,False,2.0,1.0,0.0,2,92.045,106.405,81.75,94.7,False
1270,1999-04-18,MIL,True,79,77,30,72,0.417,3,9,0.333,16,18,0.889,8,38,25,12,1,15,21,27,71,0.38,1,11,0.091,22,28,0.786,13,44,21,11,1,18,20,92.4,90.1,85.5,0.25,0.125,0.494,46.3,83.3,14.0,1.7,0.438,15.8,20.5,0.222,0.387,17.8,69.8,0.31,True,True,3.0,2.0,1.0,2,92.255,106.29,81.45,94.1,False
1271,1999-04-20,WAS,True,83,77,31,69,0.449,3,7,0.429,18,28,0.643,8,40,23,8,2,17,19,28,80,0.35,3,13,0.231,18,25,0.72,15,45,18,10,5,15,25,94.4,87.6,87.9,0.406,0.101,0.51,47.1,74.2,9.1,3.0,0.471,17.3,21.1,0.261,0.369,14.2,68.1,0.225,True,False,4.0,3.0,2.0,2,91.69,104.88,80.9,92.8,False
1272,1999-04-21,NJN,False,87,99,30,78,0.385,4,10,0.4,23,29,0.793,10,38,12,9,5,14,18,35,80,0.438,6,18,0.333,23,23,1.0,14,47,19,10,2,16,26,96.2,109.5,90.4,0.372,0.128,0.479,44.7,40.0,10.0,8.1,0.41,13.4,23.3,0.295,0.475,15.1,66.7,0.288,False,False,4.0,2.0,2.0,1,90.78999999999999,105.14000000000001,80.05,93.0,False
1273,1999-04-23,BOS,False,71,100,26,81,0.321,2,10,0.2,17,24,0.708,10,40,18,8,7,18,20,42,87,0.483,9,18,0.5,7,12,0.583,10,50,27,10,7,20,23,72.2,101.7,98.3,0.296,0.123,0.388,44.4,69.2,8.1,10.1,0.333,16.4,20.0,0.21,0.534,17.8,75.0,0.08,True,False,4.0,2.0,2.0,2,89.315,104.61500000000001,79.25,93.2,False
1274,1999-04-24,IND,False,69,87,24,77,0.312,2,9,0.222,19,21,0.905,12,46,12,9,4,14,18,33,78,0.423,7,20,0.35,14,18,0.778,11,51,18,6,4,14,17,79.4,100.1,86.9,0.273,0.117,0.4,47.4,50.0,10.4,6.9,0.325,14.0,23.1,0.247,0.468,14.0,75.6,0.179,False,True,3.0,2.0,2.0,1,88.5,104.98499999999999,77.95,92.95,False
1275,1999-04-26,DAL,False,93,101,32,73,0.438,4,9,0.444,25,30,0.833,10,34,19,8,2,7,20,41,85,0.482,3,11,0.273,16,17,0.941,17,47,18,3,8,10,21,113.9,123.7,81.7,0.411,0.123,0.539,42.0,59.4,9.8,2.7,0.466,7.5,25.0,0.342,0.5,9.8,58.5,0.188,False,False,3.0,2.0,1.0,2,89.35,105.09,78.1,92.35,False
1276,1999-04-30,CHH,False,88,92,35,76,0.461,3,12,0.25,15,25,0.6,8,42,20,12,3,20,23,36,75,0.48,4,14,0.286,16,23,0.696,6,35,28,12,6,14,21,93.4,97.6,94.2,0.329,0.158,0.506,54.5,57.1,12.7,4.9,0.48,18.7,21.6,0.197,0.507,14.1,85.0,0.213,False,False,3.0,2.0,0.0,4,89.48,103.80499999999999,78.45,91.45,False
1277,1999-05-01,MIA,True,101,86,39,67,0.582,5,12,0.417,18,20,0.9,5,41,23,5,1,10,17,34,78,0.436,5,20,0.25,13,19,0.684,8,27,22,7,2,9,17,122.6,104.4,82.4,0.299,0.179,0.666,60.3,59.0,6.1,1.7,0.619,11.7,20.8,0.269,0.468,9.4,81.8,0.167,False,True,3.0,3.0,1.0,1,90.935,103.66,79.45,91.1,False
1278,1999-05-03,DET,False,71,115,27,71,0.38,5,18,0.278,12,18,0.667,8,26,20,7,2,13,17,47,73,0.644,5,9,0.556,16,19,0.842,9,42,27,8,4,11,19,86.4,140.0,82.2,0.254,0.254,0.45,38.2,74.1,8.5,3.1,0.415,14.1,19.5,0.169,0.678,11.9,66.7,0.219,True,True,3.0,3.0,1.0,2,90.98,105.675,79.1,92.3,False
1279,1999-05-05,ORL,False,83,103,36,75,0.48,4,12,0.333,7,11,0.636,6,30,29,10,3,19,19,40,79,0.506,5,9,0.556,18,23,0.783,11,44,30,12,4,19,15,89.2,110.7,93.0,0.147,0.16,0.52,40.5,80.6,10.7,4.3,0.507,19.2,15.4,0.093,0.538,17.6,68.6,0.228,True,True,3.0,3.0,1.0,2,89.835,106.225,78.7,93.4,False
1280,1999-11-03,NYK,False,74,84,21,69,0.304,3,11,0.273,29,40,0.725,16,32,16,5,8,10,16,36,76,0.474,4,16,0.25,8,9,0.889,15,48,27,5,7,19,36,94.8,107.6,78.1,0.58,0.159,0.427,40.0,76.2,6.4,13.3,0.326,10.4,32.7,0.42,0.5,19.2,51.6,0.105,True,True,3.0,2.0,1.0,182,90.29,105.48999999999998,78.65,92.25,False
1281,1999-11-05,MIA,False,87,105,30,78,0.385,7,20,0.35,20,27,0.741,12,38,23,12,4,20,23,36,71,0.507,9,19,0.474,24,30,0.8,8,41,25,12,10,22,25,91.0,109.8,95.6,0.346,0.256,0.484,48.1,76.7,12.5,7.7,0.429,18.2,26.7,0.256,0.57,20.7,76.5,0.338,True,True,3.0,1.0,1.0,2,91.04,104.55,79.6,91.75,False
1282,1999-11-06,ATL,False,97,113,35,80,0.438,3,12,0.25,24,35,0.686,17,39,14,6,6,14,26,44,81,0.543,3,8,0.375,22,34,0.647,13,42,21,10,3,11,30,107.1,124.8,90.6,0.438,0.15,0.508,48.1,40.0,6.6,8.2,0.456,12.8,37.0,0.3,0.562,10.3,62.9,0.272,False,False,3.0,1.0,0.0,1,90.8,105.26000000000002,80.05,93.05,False
1283,1999-11-09,PHO,False,80,103,27,74,0.365,2,8,0.25,24,38,0.632,15,36,17,16,3,26,24,40,72,0.556,2,9,0.222,21,32,0.656,15,43,30,18,14,29,31,81.1,104.5,98.6,0.514,0.108,0.441,45.6,63.0,16.2,4.8,0.378,22.3,34.9,0.324,0.569,25.2,58.3,0.292,True,True,3.0,1.0,0.0,3,89.9,105.14500000000001,79.6,93.4,False
1284,1999-11-12,PHI,False,86,92,34,79,0.43,5,15,0.333,13,14,0.929,7,33,27,14,6,20,26,34,69,0.493,1,4,0.25,23,33,0.697,10,40,18,14,6,23,21,90.4,96.7,95.1,0.177,0.19,0.505,45.2,79.4,14.7,9.2,0.462,19.0,18.9,0.165,0.5,21.6,72.2,0.333,False,True,3.0,1.0,0.0,3,90.32000000000001,104.93999999999998,80.2,93.45,False
1285,1999-11-13,BOS,True,92,91,34,71,0.479,5,9,0.556,19,28,0.679,8,44,24,4,7,16,29,31,82,0.378,3,12,0.25,26,35,0.743,12,43,21,11,4,10,21,100.9,99.8,91.2,0.394,0.127,0.552,50.6,70.6,4.4,10.0,0.514,16.1,20.5,0.268,0.396,9.3,75.0,0.317,True,False,3.0,2.0,1.0,1,92.74000000000001,105.54,82.35,93.9,False
1286,1999-11-16,GSW,False,79,99,32,92,0.348,4,10,0.4,11,21,0.524,19,52,19,6,2,15,24,38,87,0.437,2,9,0.222,21,30,0.7,17,59,22,10,8,12,22,83.8,105.0,94.3,0.228,0.109,0.39,46.8,59.4,6.4,2.6,0.37,12.9,31.1,0.12,0.448,10.7,66.0,0.241,False,False,2.0,2.0,1.0,3,92.25,105.76500000000001,82.25,94.5,False
1287,1999-11-17,PHO,False,81,105,27,64,0.422,3,9,0.333,24,35,0.686,8,30,12,12,6,24,24,42,76,0.553,3,4,0.75,18,22,0.818,9,35,30,16,5,22,30,85.7,111.2,94.5,0.547,0.141,0.51,46.2,44.4,12.7,8.3,0.445,23.2,23.5,0.375,0.572,20.4,71.0,0.237,False,True,2.0,1.0,1.0,1,92.33000000000001,106.21,82.6,95.25,False
1288,1999-11-19,LAL,False,95,103,31,86,0.36,7,17,0.412,26,38,0.684,15,41,18,10,5,15,41,29,63,0.46,2,7,0.286,43,64,0.672,11,46,19,7,10,18,29,97.8,106.0,97.2,0.442,0.198,0.462,47.1,58.1,10.3,8.9,0.401,12.7,30.0,0.302,0.476,16.5,70.3,0.683,False,True,2.0,1.0,1.0,2,92.33500000000001,106.13999999999999,83.3,95.95,False
1289,1999-11-20,DEN,False,86,95,36,87,0.414,0,7,0.0,14,20,0.7,17,41,22,7,5,11,23,31,67,0.463,7,14,0.5,26,34,0.765,12,37,19,6,13,16,21,102.6,113.3,83.8,0.23,0.08,0.449,52.6,61.1,8.3,9.4,0.414,10.3,40.5,0.161,0.515,16.3,66.7,0.388,False,False,2.0,1.0,1.0,1,93.765,107.205,84.1,96.35,False
1290,1999-11-24,MIL,False,95,102,37,76,0.487,7,13,0.538,14,19,0.737,11,36,21,5,1,20,27,34,77,0.442,3,10,0.3,31,34,0.912,13,36,18,12,5,10,21,108.6,116.6,87.5,0.25,0.171,0.563,50.0,56.8,5.7,1.5,0.533,19.2,32.4,0.184,0.461,9.8,65.8,0.403,False,True,2.0,1.0,0.0,4,94.57500000000002,108.53,84.9,97.6,False
1291,1999-11-26,SAS,False,78,101,28,79,0.354,1,3,0.333,21,32,0.656,16,43,13,8,3,12,25,38,74,0.514,5,12,0.417,20,27,0.741,11,44,19,5,20,12,24,90.9,117.7,85.8,0.405,0.038,0.419,49.4,46.4,9.3,4.8,0.361,11.4,32.7,0.266,0.547,12.3,71.1,0.27,False,True,2.0,1.0,0.0,2,94.4,110.03500000000001,84.65,98.8,False
1292,1999-11-27,DAL,False,83,95,36,82,0.439,1,10,0.1,10,12,0.833,13,43,22,6,3,19,27,37,75,0.493,4,9,0.444,17,18,0.944,6,34,27,7,7,13,12,92.9,106.4,89.3,0.146,0.122,0.475,55.8,61.1,6.7,4.5,0.445,17.9,31.7,0.122,0.52,13.6,83.3,0.227,False,False,1.0,1.0,0.0,1,94.235,109.88,84.45,98.6,False
1293,1999-12-02,DAL,False,95,101,34,88,0.386,2,12,0.167,25,36,0.694,23,55,22,7,4,15,24,40,84,0.476,4,13,0.308,17,24,0.708,10,37,19,4,9,10,24,103.7,110.3,91.6,0.409,0.136,0.457,59.8,64.7,7.6,5.6,0.398,12.6,46.0,0.284,0.5,9.6,76.2,0.202,True,False,1.0,1.0,0.0,5,95.81,110.30999999999999,85.65,98.65,False
1294,1999-12-04,MIL,False,91,92,30,79,0.38,6,15,0.4,25,33,0.758,19,44,21,11,4,21,17,38,70,0.543,0,3,0.0,16,20,0.8,6,34,26,14,5,19,29,99.8,100.9,91.2,0.418,0.19,0.487,56.4,70.0,12.1,6.0,0.418,18.3,40.4,0.316,0.543,19.4,80.6,0.229,True,True,1.0,1.0,0.0,2,96.83000000000001,110.35,86.75,98.9,False
1295,1999-12-08,CLE,False,93,107,37,82,0.451,3,12,0.25,16,24,0.667,11,35,17,7,3,15,26,38,77,0.494,7,13,0.538,24,35,0.686,12,40,26,11,3,19,26,98.4,113.2,94.6,0.293,0.146,0.502,46.7,45.9,7.4,4.7,0.47,13.9,28.2,0.195,0.539,17.1,66.7,0.312,False,False,1.0,0.0,0.0,4,96.05499999999999,109.825,86.75,99.2,False
1296,1999-12-10,NJN,True,71,69,27,75,0.36,3,11,0.273,14,24,0.583,17,54,16,6,4,16,24,27,72,0.375,5,15,0.333,10,17,0.588,7,38,16,6,6,14,25,84.8,82.4,83.8,0.32,0.147,0.415,58.7,59.3,7.2,7.0,0.38,15.8,35.4,0.187,0.41,15.0,84.1,0.139,True,False,2.0,1.0,1.0,2,95.625,109.06500000000001,85.9,98.05,False
1297,1999-12-11,ORL,False,87,108,32,75,0.427,7,18,0.389,16,21,0.762,12,37,21,8,4,17,22,40,82,0.488,4,8,0.5,24,27,0.889,12,40,26,9,4,11,23,99.0,122.9,87.9,0.28,0.24,0.516,48.1,65.6,9.1,5.4,0.473,16.8,30.0,0.213,0.512,10.5,67.6,0.293,False,False,2.0,1.0,1.0,1,94.44500000000001,109.99000000000001,85.2,99.15,False
1298,1999-12-15,IND,False,91,102,40,82,0.488,3,9,0.333,8,12,0.667,7,37,20,8,4,15,20,34,79,0.43,9,22,0.409,25,28,0.893,11,40,19,9,7,12,17,99.8,111.9,91.2,0.146,0.11,0.521,48.1,50.0,8.8,7.0,0.506,14.7,19.4,0.098,0.487,11.6,73.2,0.316,False,True,2.0,1.0,1.0,4,95.115,108.58500000000001,86.2,98.5,False
1299,1999-12-17,PHI,False,74,77,30,73,0.411,2,9,0.222,12,13,0.923,9,38,17,11,4,20,25,31,73,0.425,0,6,0.0,15,22,0.682,13,43,16,9,5,23,21,82.9,86.3,89.2,0.178,0.123,0.47,46.9,56.7,12.3,6.0,0.425,20.3,23.1,0.164,0.425,21.8,69.0,0.205,False,True,2.0,1.0,1.0,2,94.8,107.36499999999998,85.75,97.2,False
1300,1999-12-18,ORL,False,74,83,28,83,0.337,4,13,0.308,14,16,0.875,16,51,21,7,11,14,22,33,86,0.384,2,8,0.25,15,23,0.652,18,51,16,8,9,11,19,86.5,97.0,85.6,0.193,0.157,0.411,50.0,75.0,8.2,14.1,0.361,13.5,32.7,0.169,0.395,10.3,66.0,0.174,True,False,1.0,1.0,1.0,1,94.38499999999999,106.835,85.75,97.15,False
1301,1999-12-20,SEA,False,84,93,34,80,0.425,4,16,0.25,12,18,0.667,10,42,26,8,7,14,22,34,74,0.459,7,16,0.438,18,24,0.75,7,43,26,10,1,12,20,94.2,104.2,89.2,0.225,0.2,0.478,49.4,76.5,9.0,12.1,0.45,13.7,21.7,0.15,0.507,12.4,82.1,0.243,True,True,1.0,1.0,0.0,2,94.54499999999999,106.55499999999999,85.6,96.55,False
1302,1999-12-22,MIN,False,86,106,33,81,0.407,1,9,0.111,19,28,0.679,14,39,14,10,1,12,24,42,80,0.525,1,5,0.2,21,28,0.75,10,42,34,8,5,16,25,93.4,115.1,92.1,0.346,0.111,0.461,48.1,42.4,10.9,1.3,0.414,11.4,30.4,0.235,0.531,14.8,71.4,0.263,True,True,1.0,1.0,0.0,2,93.86,106.07000000000001,85.05,96.2,False
1303,1999-12-26,NJN,False,76,103,28,77,0.364,0,3,0.0,20,27,0.741,17,45,12,6,3,18,25,37,85,0.435,6,16,0.375,23,28,0.821,18,47,25,10,9,9,25,88.6,120.1,85.8,0.351,0.039,0.428,48.9,42.9,7.0,4.3,0.364,16.8,37.0,0.26,0.471,8.5,60.9,0.271,False,False,1.0,1.0,0.0,4,94.235,106.85,84.85,96.2,False
1304,1999-12-27,IND,False,91,103,35,81,0.432,7,16,0.438,14,22,0.636,17,49,24,5,2,14,23,40,80,0.5,6,17,0.353,17,21,0.81,7,36,29,5,2,7,21,105.0,118.8,86.7,0.272,0.198,0.502,57.6,68.6,5.8,3.2,0.475,13.4,37.0,0.173,0.538,7.3,82.1,0.213,True,True,1.0,1.0,0.0,1,94.965,107.955,85.1,96.75,False
1305,1999-12-29,DET,False,77,91,29,71,0.408,5,13,0.385,14,22,0.636,15,40,21,6,12,27,29,29,80,0.363,4,9,0.444,29,36,0.806,18,44,21,12,3,19,26,85.1,100.6,90.5,0.31,0.183,0.477,47.6,72.4,6.6,16.9,0.444,25.1,36.6,0.197,0.388,16.5,58.1,0.363,True,True,1.0,1.0,0.0,2,94.175,107.99499999999998,84.35,96.75,False
1306,1999-12-30,MIN,False,76,94,28,70,0.4,4,14,0.286,16,23,0.696,7,30,19,7,2,14,21,36,71,0.507,2,4,0.5,20,23,0.87,7,39,26,10,3,15,23,88.6,109.6,85.8,0.329,0.2,0.474,43.5,67.9,8.2,3.0,0.429,14.9,17.9,0.229,0.521,15.6,76.7,0.282,False,True,1.0,0.0,0.0,1,94.41499999999999,108.225,84.2,96.5,False
1307,2000-01-03,POR,False,63,88,26,77,0.338,2,10,0.2,9,17,0.529,16,43,19,12,2,30,23,36,72,0.5,2,11,0.182,14,19,0.737,5,39,30,20,9,23,22,65.3,91.2,96.5,0.221,0.13,0.373,52.4,73.1,12.4,3.3,0.351,26.2,32.0,0.117,0.514,22.3,84.4,0.194,True,True,1.0,0.0,0.0,4,93.395,107.225,83.3,95.65,False
1308,2000-01-05,WAS,True,77,66,27,75,0.36,4,15,0.267,19,29,0.655,17,56,21,7,10,16,23,24,84,0.286,4,16,0.25,14,20,0.7,17,46,20,8,7,13,27,91.1,78.0,84.6,0.387,0.2,0.439,54.9,77.8,8.3,14.7,0.387,15.4,37.0,0.253,0.31,12.3,69.6,0.167,True,False,2.0,1.0,1.0,2,93.06,105.825,82.4,93.8,False
1309,2000-01-07,WAS,True,110,103,41,69,0.594,7,15,0.467,21,27,0.778,9,34,27,8,5,18,23,40,75,0.533,6,13,0.462,17,27,0.63,11,26,25,8,7,15,29,125.1,117.1,88.0,0.391,0.217,0.68,56.7,65.9,9.1,8.1,0.645,18.2,37.5,0.304,0.573,14.7,69.4,0.227,False,False,3.0,2.0,2.0,2,94.185,106.01500000000001,83.6,94.2,False
1310,2000-01-08,BOS,True,96,79,33,67,0.493,7,18,0.389,23,32,0.719,8,38,21,10,7,20,23,29,68,0.426,2,11,0.182,19,27,0.704,8,37,16,12,1,18,28,106.7,87.8,90.0,0.478,0.269,0.592,50.7,63.6,11.1,12.3,0.545,19.8,21.6,0.343,0.441,18.4,78.9,0.279,True,False,4.0,3.0,3.0,1,94.09,104.575,83.65,93.05,False
1311,2000-01-11,NYK,False,88,95,31,70,0.443,6,16,0.375,20,37,0.541,16,36,16,11,2,16,24,33,70,0.471,4,11,0.364,25,27,0.926,12,37,19,9,5,17,32,105.1,113.5,83.7,0.529,0.229,0.51,49.3,51.6,13.1,3.4,0.486,15.6,39.0,0.286,0.5,17.2,62.5,0.357,False,True,3.0,3.0,3.0,3,94.8,104.36500000000001,84.15,92.75,False
1312,2000-01-14,ATL,False,83,89,34,88,0.386,3,22,0.136,12,14,0.857,18,46,24,9,3,22,21,35,79,0.443,5,10,0.5,14,19,0.737,13,37,21,16,5,16,21,93.0,99.7,89.3,0.159,0.25,0.441,55.4,70.6,10.1,4.3,0.403,18.9,42.9,0.136,0.475,15.5,68.3,0.177,True,False,3.0,3.0,3.0,3,94.80499999999999,104.03,84.15,92.45,False
1313,2000-01-15,HOU,False,90,93,33,76,0.434,4,11,0.364,20,27,0.741,15,38,21,6,5,10,20,38,76,0.5,7,17,0.412,10,21,0.476,15,41,25,7,2,14,22,110.9,114.6,81.2,0.355,0.145,0.512,48.1,63.6,7.4,8.5,0.461,10.2,36.6,0.263,0.546,14.1,60.5,0.132,True,False,3.0,3.0,2.0,1,95.16499999999999,104.245,83.9,92.05,False
1314,2000-01-18,MIA,True,92,85,35,80,0.438,3,8,0.375,19,31,0.613,14,43,15,12,8,17,23,31,75,0.413,5,22,0.227,18,26,0.692,12,42,21,14,8,21,26,98.6,91.1,84.5,0.388,0.1,0.491,50.6,42.9,12.9,15.1,0.456,15.4,31.8,0.238,0.447,19.5,70.7,0.24,False,True,4.0,4.0,2.0,3,95.10499999999999,103.755,83.95,91.7,False
1315,2000-01-19,CHH,False,86,96,33,83,0.398,6,12,0.5,14,24,0.583,12,36,19,19,7,17,26,33,77,0.429,1,12,0.083,29,38,0.763,18,54,28,12,8,25,21,89.0,99.4,96.6,0.289,0.145,0.46,40.0,57.6,19.7,10.8,0.434,15.4,25.0,0.169,0.435,21.1,57.1,0.377,True,True,4.0,4.0,1.0,1,94.635,103.06500000000001,83.6,91.15,False
1316,2000-01-22,DET,True,98,92,31,67,0.463,8,18,0.444,28,40,0.7,14,53,23,7,5,22,26,34,87,0.391,5,13,0.385,19,31,0.613,13,39,25,11,2,12,29,103.8,97.5,94.4,0.597,0.269,0.579,57.6,74.2,7.4,6.8,0.522,20.6,35.0,0.418,0.42,10.7,75.0,0.218,True,True,5.0,5.0,2.0,3,95.585,103.82000000000001,84.95,92.3,False
1317,2000-01-24,IND,True,83,82,33,75,0.44,1,9,0.111,16,30,0.533,12,40,23,8,6,13,19,34,85,0.4,4,20,0.2,10,12,0.833,16,49,30,1,5,14,28,96.5,95.4,86.0,0.4,0.12,0.471,44.9,69.7,9.3,9.2,0.447,12.8,26.7,0.213,0.424,13.4,63.6,0.118,True,True,6.0,6.0,3.0,2,95.46,102.44500000000001,84.75,91.0,False
1318,2000-01-25,ATL,False,89,96,32,81,0.395,4,12,0.333,21,29,0.724,17,42,15,7,4,10,26,38,84,0.452,2,5,0.4,18,23,0.783,18,52,15,5,5,12,27,104.9,113.1,84.9,0.358,0.148,0.475,44.7,46.9,8.2,5.1,0.42,9.6,33.3,0.259,0.464,11.3,58.1,0.214,False,False,6.0,5.0,3.0,1,95.715,102.505,84.65,90.7,False
1319,2000-01-28,SAC,False,90,102,35,81,0.432,4,14,0.286,16,24,0.667,16,45,25,11,6,22,19,41,86,0.477,8,23,0.348,12,19,0.632,13,41,27,15,4,19,20,93.6,106.0,96.2,0.296,0.173,0.491,52.3,71.4,11.4,9.5,0.457,19.4,36.4,0.198,0.523,16.8,69.0,0.14,True,True,6.0,4.0,2.0,3,96.25,103.48999999999998,85.45,91.95,False
1320,2000-01-29,TOR,False,89,106,36,79,0.456,4,14,0.286,13,17,0.765,15,38,28,8,1,23,25,41,70,0.586,6,11,0.545,18,25,0.72,7,32,37,13,3,18,19,97.6,116.3,91.2,0.215,0.177,0.515,54.3,77.8,8.8,1.7,0.481,21.0,37.5,0.165,0.629,18.2,76.7,0.257,True,True,6.0,3.0,2.0,1,96.805,104.455,86.2,93.1,False
