"Date","Opp","WL","TmFGper","Tm3Pper","TmFTper","OppFGper","Opp3Pper","OppFTper","FTr","TSper","TRBper","ASTper","STLper","BLKper","OffeFGper","OffTOVper","OffORBper","OffFT_d_FGA","DefeFGper","DefTOVper","DefDRBper","DefFT_d_FGA","HomeGame","PlayOff"
"2006-02-13","UTA",TRUE,0.403,0.381,0.649,0.406,0.222,0.811,0.481,0.504,0.494,0.71,0.109,0.1,0.455,0.146,0.326,0.312,0.42,0.205,0.683,0.435,TRUE,FALSE
"2006-02-15","ATL",FALSE,0.5,0.344,0.556,0.547,0.357,0.871,0.321,0.574,0.373,0.762,0.1,0.066,0.565,0.094,0.275,0.179,0.58,0.161,0.519,0.36,TRUE,FALSE
"2006-02-21","POR",TRUE,0.5,0.318,0.714,0.39,0.5,0.429,0.171,0.561,0.575,0.561,0.098,0.071,0.543,0.137,0.257,0.122,0.427,0.113,0.788,0.146,TRUE,FALSE
"2006-02-23","SAC",TRUE,0.526,0.625,0.737,0.415,0.24,0.733,0.244,0.614,0.507,0.732,0.113,0.088,0.59,0.122,0.265,0.179,0.451,0.145,0.73,0.134,TRUE,TRUE
"2006-02-24","LAC",FALSE,0.364,0.389,0.714,0.493,0.4,0.629,0.364,0.465,0.494,0.607,0.055,0.1,0.409,0.152,0.233,0.26,0.533,0.1,0.789,0.293,FALSE,TRUE
"2006-02-26","BOS",FALSE,0.474,0.333,0.714,0.526,0.278,0.711,0.538,0.575,0.551,0.622,0.087,0.086,0.519,0.094,0.342,0.385,0.559,0.115,0.75,0.355,TRUE,FALSE
"2006-02-28","ORL",TRUE,0.513,0.333,0.789,0.527,0.4,0.711,0.238,0.577,0.567,0.756,0.108,0.04,0.544,0.102,0.324,0.188,0.545,0.182,0.867,0.491,TRUE,FALSE
"2006-03-01","POR",FALSE,0.459,0.125,0.885,0.476,0.5,0.722,0.351,0.544,0.447,0.441,0.105,0.056,0.473,0.166,0.135,0.311,0.512,0.148,0.744,0.155,FALSE,FALSE
"2006-03-03","GSW",TRUE,0.493,0.467,0.786,0.333,0.313,0.909,0.627,0.62,0.57,0.424,0.063,0.141,0.545,0.19,0.313,0.493,0.385,0.094,0.722,0.208,FALSE,FALSE
"2006-03-04","DET",TRUE,0.506,0.333,0.885,0.432,0.375,0.652,0.338,0.594,0.595,0.667,0.068,0.035,0.532,0.111,0.313,0.299,0.488,0.09,0.81,0.185,TRUE,TRUE
"2006-03-06","SAS",FALSE,0.47,0.333,0.857,0.524,0.522,0.714,0.169,0.538,0.565,0.487,0.095,0.068,0.506,0.136,0.429,0.145,0.598,0.133,0.706,0.061,TRUE,TRUE
"2006-03-08","NOK",TRUE,0.513,0.438,0.765,0.488,0.364,0.864,0.436,0.608,0.547,0.575,0.102,0.027,0.558,0.131,0.457,0.333,0.512,0.12,0.625,0.221,FALSE,FALSE
"2006-03-10","SAS",TRUE,0.488,0.308,0.75,0.457,0.579,0.708,0.3,0.552,0.551,0.462,0.082,0.078,0.513,0.081,0.268,0.225,0.536,0.12,0.865,0.243,FALSE,TRUE
"2006-03-12","SEA",FALSE,0.462,0.393,0.72,0.588,0.5,0.792,0.275,0.554,0.5,0.595,0.104,0.061,0.522,0.121,0.347,0.198,0.631,0.142,0.742,0.238,TRUE,FALSE
"2006-03-14","SAC",FALSE,0.463,0.524,0.733,0.542,0.526,0.929,0.183,0.553,0.507,0.579,0.096,0.019,0.53,0.169,0.256,0.134,0.611,0.168,0.813,0.361,FALSE,TRUE
"2006-03-15","MIN",TRUE,0.488,0.211,0.889,0.455,0.25,1,0.11,0.535,0.584,0.45,0.047,0.055,0.512,0.165,0.385,0.098,0.461,0.096,0.789,0.234,TRUE,FALSE
"2006-03-17","NJN",FALSE,0.486,0.364,0.813,0.456,0.176,0.81,0.229,0.578,0.575,0.706,0.065,0.065,0.543,0.214,0.167,0.186,0.475,0.12,0.86,0.215,FALSE,TRUE
"2006-03-19","CLE",FALSE,0.487,0.385,0.762,0.493,0.462,0.621,0.276,0.557,0.451,0.73,0.11,0.05,0.52,0.105,0.031,0.211,0.534,0.132,0.795,0.247,FALSE,TRUE
"2006-03-20","BOS",TRUE,0.478,0.368,0.75,0.425,0.238,0.8,0.178,0.541,0.506,0.628,0.117,0.017,0.517,0.11,0.273,0.133,0.456,0.139,0.733,0.3,FALSE,FALSE
"2006-03-22","SAC",TRUE,0.43,0.429,0.565,0.429,0.278,0.818,0.291,0.488,0.487,0.647,0.149,0.051,0.468,0.127,0.286,0.165,0.461,0.188,0.722,0.117,TRUE,TRUE
"2006-03-24","MIL",TRUE,0.429,0.387,0.821,0.42,0.455,0.692,0.364,0.565,0.506,0.667,0.074,0.034,0.506,0.136,0.143,0.299,0.481,0.115,0.83,0.222,TRUE,TRUE
"2006-03-26","NOK",TRUE,0.508,0.333,0.694,0.447,0.364,0.7,0.754,0.607,0.458,0.727,0.066,0.054,0.546,0.094,0.105,0.523,0.471,0.113,0.756,0.165,TRUE,FALSE
"2006-03-30","SAS",FALSE,0.403,0.35,0.727,0.47,0.389,0.733,0.286,0.49,0.517,0.452,0.055,0.092,0.448,0.172,0.261,0.208,0.512,0.127,0.791,0.133,TRUE,TRUE
"2006-03-31","SEA",TRUE,0.465,0.421,0.692,0.38,0.391,1,0.302,0.544,0.489,0.65,0.106,0.116,0.512,0.126,0.348,0.209,0.429,0.169,0.625,0.152,FALSE,FALSE
"2006-04-02","HOU",TRUE,0.553,0.474,0.846,0.435,0.316,0.615,0.171,0.636,0.465,0.595,0.069,0.03,0.612,0.119,0.161,0.145,0.471,0.117,0.7,0.094,TRUE,FALSE
"2006-04-06","DEN",FALSE,0.429,0.4,0.759,0.418,0.357,0.829,0.319,0.52,0.474,0.538,0.071,0.052,0.473,0.111,0.304,0.242,0.445,0.116,0.633,0.319,FALSE,TRUE
"2006-04-07","PHO",FALSE,0.451,0.375,0.722,0.495,0.462,1,0.22,0.534,0.524,0.432,0.075,0.077,0.506,0.126,0.205,0.159,0.56,0.106,0.814,0.055,FALSE,TRUE
"2006-04-09","LAC",TRUE,0.451,0.276,0.75,0.43,0.188,0.75,0.293,0.54,0.512,0.541,0.127,0.016,0.5,0.131,0.195,0.22,0.449,0.165,0.814,0.152,TRUE,TRUE
"2006-04-11","GSW",TRUE,0.441,0.31,0.645,0.415,0.429,0.697,0.333,0.52,0.539,0.732,0.114,0.049,0.489,0.101,0.365,0.215,0.47,0.135,0.72,0.28,TRUE,FALSE
"2006-04-14","POR",TRUE,0.482,0.333,0.786,0.514,0.538,0.667,0.337,0.577,0.534,0.7,0.114,0.016,0.53,0.068,0.325,0.265,0.561,0.142,0.788,0.216,TRUE,FALSE
"2006-04-16","PHO",TRUE,0.432,0.313,0.8,0.368,0.28,0.667,0.398,0.527,0.564,0.632,0.092,0.048,0.46,0.08,0.244,0.318,0.408,0.092,0.821,0.207,TRUE,TRUE
"2006-04-19","NOK",TRUE,0.517,0.407,0.875,0.476,0.4,0.688,0.184,0.611,0.494,0.489,0.085,0.054,0.58,0.096,0.211,0.161,0.5,0.141,0.769,0.131,TRUE,FALSE
"2006-10-31","PHO",TRUE,0.554,0.5,0.667,0.519,0.433,0.765,0.289,0.609,0.597,0.652,0.11,0.021,0.59,0.176,0.324,0.193,0.604,0.199,0.886,0.169,TRUE,TRUE
"2006-11-01","GSW",TRUE,0.453,0.294,0.659,0.415,0.158,0.643,0.477,0.529,0.545,0.744,0.061,0.063,0.483,0.133,0.358,0.314,0.433,0.091,0.75,0.329,FALSE,TRUE
"2006-11-03","SEA",TRUE,0.554,0.563,0.771,0.449,0.355,0.813,0.738,0.685,0.518,0.611,0.052,0.104,0.623,0.173,0.242,0.569,0.505,0.079,0.7,0.133,TRUE,FALSE
"2006-11-05","SEA",FALSE,0.493,0.32,0.793,0.519,0.6,0.885,0.408,0.603,0.514,0.686,0.054,0.102,0.549,0.208,0.324,0.324,0.595,0.142,0.684,0.291,FALSE,FALSE
"2006-11-07","MIN",TRUE,0.461,0.25,0.741,0.42,0.167,0.857,0.355,0.541,0.587,0.629,0.083,0.116,0.493,0.193,0.316,0.263,0.432,0.151,0.865,0.222,TRUE,FALSE
"2006-11-08","POR",FALSE,0.471,0.286,0.783,0.515,0.286,0.818,0.329,0.562,0.438,0.424,0.046,0.093,0.514,0.183,0.257,0.257,0.544,0.162,0.655,0.397,FALSE,FALSE
"2006-11-10","DET",FALSE,0.423,0.286,0.611,0.458,0.5,0.923,0.231,0.483,0.395,0.727,0.08,0.062,0.462,0.14,0.209,0.141,0.512,0.161,0.605,0.145,TRUE,TRUE
"2006-11-12","MEM",TRUE,0.45,0.25,0.789,0.384,0.333,0.692,0.238,0.515,0.506,0.722,0.076,0.058,0.475,0.169,0.231,0.188,0.432,0.184,0.75,0.247,TRUE,FALSE
"2006-11-17","TOR",TRUE,0.548,0.273,0.706,0.458,0.158,0.75,0.466,0.608,0.544,0.6,0.052,0.031,0.568,0.17,0.229,0.329,0.476,0.12,0.795,0.253,TRUE,TRUE
"2006-11-19","CHI",TRUE,0.4,0.375,0.69,0.338,0.389,0.579,0.414,0.495,0.548,0.5,0.056,0.097,0.443,0.21,0.316,0.286,0.381,0.161,0.709,0.138,TRUE,TRUE
"2006-11-21","LAC",TRUE,0.371,0.4,0.674,0.482,0.375,0.762,0.517,0.481,0.52,0.515,0.073,0.052,0.416,0.114,0.407,0.348,0.5,0.16,0.659,0.188,TRUE,FALSE
"2006-11-24","UTA",FALSE,0.473,0.381,0.811,0.538,0.417,0.833,0.5,0.598,0.375,0.457,0.088,0.091,0.527,0.109,0.167,0.405,0.571,0.133,0.583,0.321,FALSE,TRUE
"2006-11-26","NJN",TRUE,0.451,0.48,0.65,0.486,0.364,0.633,0.244,0.545,0.481,0.811,0.066,0.148,0.524,0.134,0.25,0.159,0.514,0.158,0.757,0.264,TRUE,TRUE
"2006-11-28","MIL",FALSE,0.447,0.297,0.9,0.506,0.438,0.842,0.235,0.56,0.551,0.763,0.051,0.13,0.512,0.168,0.317,0.212,0.547,0.146,0.811,0.188,TRUE,FALSE
"2006-11-30","UTA",TRUE,0.6,0.471,0.773,0.47,0.222,0.71,0.587,0.699,0.558,0.6,0.094,0.068,0.653,0.129,0.355,0.453,0.482,0.142,0.696,0.265,TRUE,TRUE
"2006-12-02","LAC",TRUE,0.5,0.333,0.526,0.436,0.182,0.783,0.238,0.549,0.457,0.425,0.064,0.134,0.544,0.145,0.195,0.125,0.449,0.17,0.725,0.231,FALSE,FALSE
"2006-12-04","IND",TRUE,0.513,0.263,0.692,0.433,0.313,0.75,0.342,0.578,0.594,0.641,0.117,0.078,0.546,0.201,0.355,0.237,0.47,0.213,0.789,0.358,TRUE,FALSE
"2006-12-06","NOK",FALSE,0.493,0.158,0.609,0.478,0.4,0.647,0.315,0.535,0.388,0.667,0.097,0.078,0.514,0.17,0.147,0.192,0.511,0.131,0.565,0.12,TRUE,FALSE
"2006-12-08","ATL",TRUE,0.557,0.421,0.8,0.434,0.357,0.783,0.357,0.654,0.545,0.744,0.066,0.058,0.614,0.19,0.3,0.286,0.464,0.139,0.702,0.217,TRUE,FALSE
"2006-12-10","SAS",TRUE,0.489,0.444,0.706,0.514,0.522,0.65,0.193,0.555,0.56,0.581,0.106,0.061,0.534,0.151,0.333,0.136,0.597,0.19,0.848,0.181,TRUE,TRUE
"2006-12-12","HOU",TRUE,0.476,0.364,0.778,0.452,0.259,0.677,0.214,0.555,0.475,0.675,0.104,0.087,0.524,0.148,0.2,0.167,0.5,0.188,0.75,0.288,FALSE,TRUE
"2006-12-13","DAL",FALSE,0.438,0.3,0.756,0.6,0.364,0.848,0.562,0.555,0.443,0.438,0.099,0.019,0.479,0.133,0.273,0.425,0.631,0.193,0.731,0.431,FALSE,TRUE
"2006-12-15","HOU",TRUE,0.426,0.435,0.688,0.468,0.286,0.818,0.34,0.518,0.455,0.65,0.128,0.113,0.479,0.129,0.232,0.234,0.489,0.195,0.744,0.096,TRUE,TRUE
"2006-12-17","WAS",FALSE,0.49,0.432,0.8,0.506,0.545,0.783,0.3,0.623,0.494,0.735,0.054,0.092,0.585,0.11,0.25,0.24,0.575,0.074,0.78,0.54,TRUE,TRUE
"2006-12-19","CHI",FALSE,0.474,0.158,0.636,0.5,0.333,0.684,0.289,0.519,0.486,0.5,0.104,0.13,0.493,0.182,0.167,0.184,0.519,0.172,0.806,0.167,FALSE,TRUE
"2006-12-20","MIN",TRUE,0.568,0.471,0.579,0.494,0.273,0.813,0.235,0.621,0.522,0.478,0.069,0.088,0.617,0.118,0.314,0.136,0.513,0.113,0.735,0.165,FALSE,FALSE
"2006-12-22","NJN",TRUE,0.479,0.5,0.792,0.417,0.263,0.8,0.338,0.607,0.563,0.824,0.022,0.062,0.563,0.181,0.219,0.268,0.446,0.05,0.792,0.238,FALSE,TRUE
"2006-12-25","MIA",FALSE,0.392,0.217,0.75,0.515,0.438,0.788,0.304,0.475,0.408,0.516,0.077,0.04,0.424,0.143,0.188,0.228,0.568,0.174,0.786,0.394,FALSE,TRUE
"2006-12-27","ORL",TRUE,0.5,0.375,0.889,0.443,0.167,0.71,0.355,0.603,0.486,0.579,0.109,0.068,0.539,0.146,0.241,0.316,0.449,0.147,0.659,0.278,FALSE,TRUE
"2006-12-29","CHA",FALSE,0.46,0.278,0.75,0.42,0.273,0.868,0.36,0.535,0.467,0.348,0.067,0.122,0.485,0.128,0.228,0.27,0.446,0.104,0.683,0.295,FALSE,FALSE
"2006-12-31","PHI",TRUE,0.476,0.417,0.667,0.395,0.429,0.8,0.293,0.562,0.527,0.59,0.057,0.06,0.537,0.106,0.31,0.195,0.432,0.087,0.714,0.296,TRUE,FALSE
"2007-01-04","SAC",TRUE,0.523,0.391,0.705,0.488,0.176,0.741,0.5,0.615,0.586,0.5,0.037,0.06,0.574,0.15,0.39,0.352,0.506,0.091,0.761,0.512,FALSE,FALSE
"2007-01-05","DEN",TRUE,0.49,0.464,0.727,0.424,0.438,0.792,0.229,0.582,0.495,0.83,0.071,0.105,0.557,0.11,0.304,0.167,0.462,0.12,0.667,0.207,TRUE,TRUE
"2007-01-07","DAL",TRUE,0.549,0.462,0.739,0.422,0.35,0.714,0.324,0.623,0.461,0.667,0.044,0.086,0.592,0.138,0.069,0.239,0.461,0.083,0.702,0.167,TRUE,TRUE
"2007-01-09","MEM",FALSE,0.422,0.355,0.912,0.494,0.3,0.735,0.378,0.562,0.438,0.579,0.11,0.104,0.483,0.139,0.234,0.344,0.529,0.149,0.667,0.414,FALSE,FALSE
"2007-01-10","HOU",FALSE,0.342,0.167,0.88,0.442,0.333,0.6,0.329,0.443,0.434,0.538,0.033,0.051,0.362,0.121,0.149,0.289,0.505,0.083,0.692,0.063,FALSE,TRUE
"2007-01-12","ORL",TRUE,0.494,0.389,0.743,0.507,0.417,0.641,0.455,0.59,0.519,0.684,0.066,0.159,0.539,0.089,0.243,0.338,0.54,0.115,0.762,0.333,TRUE,TRUE
"2007-01-15","MIA",TRUE,0.485,0.56,0.7,0.494,0.346,0.742,0.202,0.575,0.495,0.708,0.02,0.115,0.556,0.093,0.271,0.141,0.546,0.099,0.744,0.264,TRUE,TRUE
"2007-01-17","SAS",TRUE,0.469,0.385,0.826,0.436,0.273,0.71,0.284,0.549,0.494,0.526,0.111,0.107,0.5,0.157,0.179,0.235,0.474,0.172,0.8,0.282,FALSE,TRUE
"2007-01-18","DAL",FALSE,0.449,0.263,0.833,0.545,0.278,0.867,0.308,0.536,0.346,0.543,0.109,0.014,0.481,0.153,0.227,0.256,0.574,0.167,0.486,0.148,FALSE,TRUE
"2007-01-20","NOK",FALSE,0.444,0.37,0.808,0.482,0.444,0.793,0.321,0.557,0.446,0.472,0.047,0.03,0.506,0.089,0.326,0.259,0.529,0.084,0.575,0.271,FALSE,FALSE
"2007-01-22","GSW",TRUE,0.43,0.375,0.756,0.477,0.278,0.7,0.519,0.556,0.586,0.529,0.097,0.1,0.487,0.192,0.366,0.392,0.506,0.171,0.783,0.159,TRUE,TRUE
"2007-01-26","CHA",FALSE,0.42,0.235,0.714,0.446,0.2,0.808,0.432,0.503,0.474,0.559,0.079,0.117,0.444,0.179,0.275,0.309,0.462,0.119,0.696,0.228,TRUE,FALSE
"2007-01-28","SAS",FALSE,0.427,0.375,0.581,0.337,0.345,0.917,0.378,0.491,0.454,0.486,0.072,0.03,0.463,0.095,0.119,0.22,0.389,0.094,0.709,0.232,TRUE,TRUE
"2007-01-30","NYK",FALSE,0.435,0.385,0.588,0.493,0.385,0.769,0.2,0.508,0.407,0.486,0.102,0.048,0.494,0.106,0.292,0.118,0.527,0.195,0.576,0.267,FALSE,FALSE
"2007-01-31","BOS",TRUE,0.494,0.462,0.778,0.45,0.462,0.769,0.342,0.611,0.531,0.564,0.045,0.045,0.57,0.099,0.2,0.266,0.488,0.08,0.783,0.25,FALSE,FALSE
"2007-02-02","IND",FALSE,0.381,0.217,0.938,0.43,0.375,0.724,0.19,0.461,0.477,0.531,0.16,0.063,0.411,0.18,0.2,0.179,0.468,0.186,0.78,0.266,FALSE,FALSE
"2007-02-03","WAS",TRUE,0.519,0.417,0.889,0.363,0.321,0.794,0.333,0.635,0.489,0.548,0.095,0.016,0.58,0.114,0.212,0.296,0.412,0.102,0.655,0.297,FALSE,TRUE
"2007-02-05","ATL",TRUE,0.427,0.263,0.75,0.394,0.278,0.688,0.373,0.515,0.523,0.563,0.114,0.057,0.46,0.155,0.302,0.28,0.43,0.158,0.733,0.31,FALSE,FALSE
"2007-02-08","DET",FALSE,0.378,0.3,0.64,0.449,0.353,0.654,0.338,0.459,0.506,0.679,0.049,0.066,0.419,0.167,0.354,0.216,0.487,0.073,0.683,0.218,FALSE,TRUE
"2007-02-09","TOR",FALSE,0.432,0.333,0.929,0.486,0.474,0.577,0.173,0.528,0.512,0.343,0.078,0.055,0.488,0.147,0.238,0.16,0.547,0.141,0.8,0.203,FALSE,TRUE
"2007-02-11","CLE",FALSE,0.397,0.2,0.857,0.427,0.389,0.688,0.359,0.498,0.5,0.484,0.045,0.094,0.423,0.117,0.261,0.308,0.47,0.068,0.75,0.268,FALSE,TRUE
"2007-02-13","NYK",FALSE,0.425,0.407,0.875,0.5,0.3,0.719,0.276,0.543,0.494,0.73,0.068,0.052,0.489,0.125,0.378,0.241,0.538,0.107,0.639,0.295,TRUE,FALSE
"2007-02-15","CLE",FALSE,0.419,0.333,0.69,0.473,0.25,0.745,0.488,0.517,0.511,0.583,0.092,0.065,0.459,0.126,0.36,0.337,0.493,0.133,0.69,0.554,TRUE,TRUE
"2007-02-21","POR",FALSE,0.47,0.429,0.875,0.597,0.308,0.815,0.289,0.577,0.508,0.615,0.067,0.085,0.524,0.097,0.297,0.253,0.625,0.125,0.833,0.306,TRUE,FALSE
"2007-02-23","BOS",TRUE,0.542,0.48,0.87,0.421,0.417,0.818,0.277,0.655,0.507,0.711,0.115,0.094,0.614,0.139,0.257,0.241,0.454,0.166,0.725,0.355,TRUE,FALSE
"2007-02-25","GSW",TRUE,0.458,0.333,0.731,0.43,0.105,0.429,0.313,0.54,0.506,0.632,0.115,0.06,0.5,0.129,0.244,0.229,0.442,0.136,0.729,0.105,FALSE,TRUE
"2007-02-26","UTA",TRUE,0.441,0.455,0.889,0.407,0.429,0.692,0.529,0.608,0.494,0.533,0.071,0.042,0.515,0.107,0.265,0.471,0.442,0.085,0.653,0.209,FALSE,TRUE
"2007-03-02","SAC",FALSE,0.525,0.278,0.905,0.527,0.474,0.784,0.263,0.605,0.638,0.69,0.062,0.073,0.556,0.176,0.267,0.238,0.588,0.109,0.923,0.392,TRUE,FALSE
"2007-03-04","PHO",FALSE,0.422,0.375,0.75,0.467,0.368,0.815,0.241,0.512,0.538,0.314,0.066,0.125,0.476,0.156,0.333,0.181,0.513,0.147,0.763,0.293,FALSE,TRUE
"2007-03-06","MIN",FALSE,0.398,0.259,0.722,0.424,0.238,0.875,0.387,0.492,0.442,0.459,0.152,0.103,0.435,0.128,0.208,0.28,0.449,0.15,0.686,0.283,FALSE,FALSE
"2007-03-07","MIL",FALSE,0.471,0.25,0.8,0.595,0.476,0.75,0.357,0.556,0.46,0.606,0.058,0.057,0.5,0.147,0.206,0.286,0.662,0.156,0.759,0.162,FALSE,FALSE
"2007-03-09","PHI",FALSE,0.443,0.458,0.786,0.474,0.7,0.784,0.177,0.54,0.469,0.571,0.046,0.091,0.513,0.15,0.22,0.139,0.52,0.071,0.725,0.382,FALSE,FALSE
"2007-03-11","DAL",FALSE,0.368,0.125,0.606,0.481,0.5,0.857,0.485,0.436,0.418,0.52,0.067,0.032,0.382,0.171,0.182,0.294,0.532,0.116,0.714,0.304,TRUE,TRUE
"2007-03-15","DEN",FALSE,0.41,0.136,0.652,0.539,0.667,0.75,0.277,0.462,0.468,0.706,0.045,0.082,0.428,0.123,0.295,0.181,0.605,0.137,0.697,0.276,FALSE,TRUE
"2007-03-16","POR",TRUE,0.512,0.5,0.75,0.454,0.526,0.867,0.333,0.602,0.495,0.465,0.081,0.09,0.565,0.119,0.237,0.25,0.505,0.119,0.679,0.134,TRUE,FALSE
"2007-03-18","MIN",TRUE,0.525,0.37,0.75,0.451,0.412,0.677,0.25,0.614,0.506,0.857,0.084,0.062,0.588,0.169,0.216,0.188,0.494,0.12,0.729,0.256,TRUE,FALSE
"2007-03-22","MEM",TRUE,0.532,0.368,0.75,0.55,0.364,0.821,0.506,0.626,0.453,0.69,0.082,0.069,0.576,0.11,0.262,0.38,0.6,0.171,0.697,0.288,FALSE,FALSE
"2007-03-23","NOK",TRUE,0.5,0.273,0.905,0.413,0.368,0.759,0.244,0.583,0.446,0.512,0.041,0.096,0.535,0.095,0.143,0.221,0.451,0.087,0.7,0.239,FALSE,FALSE
"2007-03-25","GSW",TRUE,0.476,0.375,0.684,0.433,0.314,0.75,0.452,0.571,0.656,0.6,0.078,0.113,0.53,0.199,0.477,0.31,0.49,0.069,0.808,0.186,TRUE,TRUE
"2007-03-27","MEM",FALSE,0.347,0.371,0.636,0.435,0.2,0.786,0.116,0.431,0.47,0.848,0.106,0.129,0.416,0.099,0.254,0.074,0.453,0.141,0.78,0.129,TRUE,FALSE
"2007-03-30","HOU",FALSE,0.409,0.313,0.711,0.381,0.318,0.878,0.432,0.497,0.456,0.444,0.066,0.129,0.438,0.118,0.182,0.307,0.423,0.143,0.771,0.429,TRUE,TRUE
"2007-04-01","SAC",TRUE,0.617,0.409,0.773,0.442,0.316,0.913,0.272,0.695,0.547,0.68,0.082,0.09,0.673,0.134,0.219,0.21,0.477,0.119,0.791,0.244,TRUE,FALSE
"2007-04-03","DEN",FALSE,0.444,0.176,0.846,0.482,0.5,0.722,0.289,0.518,0.494,0.75,0.029,0.082,0.461,0.121,0.179,0.244,0.512,0.124,0.773,0.313,TRUE,TRUE
"2007-04-04","LAC",FALSE,0.425,0.333,0.667,0.423,0.364,0.8,0.188,0.473,0.438,0.5,0.107,0.09,0.45,0.148,0.286,0.125,0.449,0.127,0.605,0.256,FALSE,FALSE
"2007-04-06","SEA",TRUE,0.506,0.368,0.758,0.487,0.458,0.75,0.418,0.599,0.383,0.65,0.107,0.135,0.551,0.114,0.167,0.316,0.559,0.159,0.615,0.316,FALSE,FALSE
"2007-04-08","PHO",FALSE,0.489,0.278,0.667,0.452,0.455,0.853,0.233,0.539,0.56,0.545,0.051,0.081,0.517,0.146,0.34,0.156,0.512,0.092,0.795,0.345,TRUE,TRUE
"2007-04-09","DEN",FALSE,0.436,0.409,0.714,0.449,0.3,0.796,0.298,0.522,0.443,0.683,0.102,0.017,0.484,0.094,0.292,0.213,0.487,0.138,0.625,0.5,FALSE,TRUE
"2007-04-12","LAC",FALSE,0.476,0.4,0.759,0.482,0.364,0.773,0.345,0.568,0.461,0.65,0.08,0.042,0.524,0.11,0.186,0.262,0.506,0.113,0.717,0.41,TRUE,FALSE
"2007-04-13","PHO",FALSE,0.393,0.35,0.667,0.382,0.28,0.9,0.135,0.451,0.49,0.429,0.056,0.125,0.433,0.087,0.229,0.09,0.421,0.076,0.75,0.202,FALSE,TRUE
"2007-04-15","SEA",TRUE,0.525,0.412,0.6,0.486,0.5,0.81,0.375,0.585,0.473,0.571,0.095,0.036,0.569,0.041,0.302,0.225,0.547,0.153,0.71,0.23,TRUE,FALSE
"2007-04-18","SAC",TRUE,0.57,0.143,0.806,0.482,0.28,0.576,0.392,0.631,0.61,0.422,0.063,0.103,0.582,0.131,0.344,0.316,0.524,0.093,0.8,0.229,FALSE,FALSE
"2007-10-30","HOU",FALSE,0.421,0.25,0.6,0.459,0.273,0.677,0.592,0.485,0.43,0.563,0.172,0.058,0.434,0.111,0.229,0.355,0.5,0.17,0.684,0.284,TRUE,TRUE
"2007-11-02","PHO",TRUE,0.565,0.615,0.75,0.425,0.321,0.682,0.235,0.634,0.614,0.5,0.08,0.034,0.612,0.176,0.306,0.176,0.477,0.119,0.827,0.172,FALSE,TRUE
"2007-11-04","UTA",TRUE,0.558,0.2,0.811,0.488,0.214,0.722,0.481,0.638,0.556,0.674,0.088,0.088,0.578,0.162,0.207,0.39,0.506,0.141,0.791,0.317,TRUE,TRUE
"2007-11-06","NOH",FALSE,0.473,0.333,0.889,0.472,0.56,0.909,0.097,0.536,0.511,0.614,0.05,0.125,0.516,0.134,0.244,0.086,0.551,0.108,0.791,0.225,TRUE,TRUE
"2007-11-09","MIN",TRUE,0.474,0.278,0.732,0.389,0.381,0.786,0.539,0.569,0.537,0.778,0.106,0.095,0.507,0.161,0.381,0.395,0.432,0.129,0.66,0.116,TRUE,FALSE
"2007-11-13","SAS",FALSE,0.439,0.125,0.857,0.44,0.481,0.933,0.256,0.504,0.556,0.417,0.061,0.141,0.451,0.172,0.238,0.22,0.511,0.101,0.833,0.154,FALSE,TRUE
"2007-11-14","HOU",TRUE,0.444,0.471,0.75,0.353,0.35,0.59,0.389,0.551,0.527,0.438,0.088,0.062,0.5,0.184,0.303,0.292,0.394,0.105,0.655,0.271,FALSE,TRUE
"2007-11-16","DET",TRUE,0.385,0.375,0.75,0.434,0.214,0.815,0.352,0.49,0.484,0.571,0.149,0.032,0.434,0.079,0.404,0.264,0.454,0.162,0.611,0.289,TRUE,TRUE
"2007-11-18","CHI",TRUE,0.456,0.471,0.897,0.348,0.25,0.688,0.367,0.578,0.573,0.639,0.114,0.043,0.506,0.186,0.366,0.329,0.376,0.165,0.75,0.124,TRUE,FALSE
"2007-11-20","IND",TRUE,0.583,0.52,0.804,0.408,0.222,0.75,0.639,0.726,0.511,0.69,0.049,0.066,0.674,0.124,0.125,0.514,0.437,0.056,0.71,0.233,FALSE,FALSE
"2007-11-21","MIL",FALSE,0.431,0.273,0.875,0.494,0.471,0.88,0.556,0.575,0.479,0.613,0.083,0.031,0.472,0.127,0.154,0.486,0.543,0.124,0.853,0.272,FALSE,FALSE
"2007-11-23","BOS",FALSE,0.422,0.333,0.875,0.506,0.471,0.75,0.193,0.522,0.468,0.6,0.064,0.067,0.482,0.143,0.2,0.169,0.558,0.118,0.824,0.273,FALSE,TRUE
"2007-11-25","NJN",FALSE,0.446,0.316,0.737,0.467,0.2,0.683,0.514,0.551,0.474,0.576,0.122,0.073,0.486,0.166,0.184,0.378,0.493,0.154,0.75,0.373,TRUE,FALSE
"2007-11-27","SEA",TRUE,0.456,0.364,0.833,0.418,0.385,0.643,0.456,0.559,0.539,0.667,0.032,0.038,0.481,0.104,0.282,0.38,0.445,0.08,0.74,0.198,TRUE,FALSE
"2007-11-29","DEN",TRUE,0.505,0.409,0.71,0.444,0.222,0.652,0.326,0.584,0.559,0.667,0.107,0.028,0.553,0.114,0.378,0.232,0.467,0.152,0.729,0.167,TRUE,TRUE
